,UniqueIdPlay,GameId,GameDate,link_2minreport,Home_team,Away_team,HomeTeamScore,VisitorTeamScore,CallType,committing_player,committing_team,disadvantaged_player,disadvantaged_team,review_decision,video_link,comment,season,Difficulty,PCTime
0,0021800985_0,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Loose Ball,Montrezl Harrell,Clippers,Steven Adams,Thunder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1087,Harrell (LAC) briefly grasps Adams' (OKC) arm during the rebound but the contact does not affect his ability to go for the ball.,2018-19,Observable,01:56.8
1,0021800985_1,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Terrance Ferguson,Thunder,Lou Williams,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1088,Ferguson (OKC) places a hand/arm to the front of Williams (LAC) during the drive but the contact does not affect his SQBR.,2018-19,Observable,01:40.6
2,0021800985_2,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Offensive,Jerami Grant,Thunder,Patrick Beverley,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1089,Grant (OKC) establishes himself in a screening position in the path of Beverley (LAC) and absorbs the contact.,2018-19,Observable,01:30.9
3,0021800985_3,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Patrick Beverley,Clippers,Jerami Grant,Thunder,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1089,After Beverley (LAC) disengages from the pick he wraps Grant (OKC) around the waist as he moves towards the basket.,2018-19,Observable,01:30.9
4,0021800985_4,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Offensive,Russell Westbrook,Thunder,Danilo Gallinari,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1090,LLS shows Westbrook (OKC) extends his leg as part of a natural shooting motion on the jump shot attempt and Gallinari (LAC) legally contests the shot without making contact.,2018-19,Observable,01:26.1
5,0021800985_5,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Turnover: 3 Second Violation,Steven Adams,Thunder,Clippers,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1090,Adams (OKC) is in the lane for less than three seconds when the shot is imminent.,2018-19,Observable,01:26.1
6,0021800985_6,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Dennis Schroder,Thunder,Danilo Gallinari,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1091,Schroder (OKC) makes marginal contact with Gallinari (LAC) off ball that does not affect his ability to get to the pass.,2018-19,Observable,01:12
7,0021800985_7,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Turnover: Traveling,Danilo Gallinari,Clippers,Thunder,Thunder, ,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1092,[Observable in enhanced video] Gallinari (LAC) slides his pivot foot.,2018-19,Undetectable,01:11.1
8,0021800985_8,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Dennis Schroder,Thunder,Danilo Gallinari,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1092,Schroder (OKC) maintains a legal guarding position on Gallinari (LAC) during the drive.,2018-19,Observable,01:11.1
9,0021800985_9,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Patrick Beverley,Clippers,Jerami Grant,Thunder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1093,Beverley (LAC) briefly places an arm around Grant (OKC) following the pick but he immediately disengages.,2018-19,Observable,00:56.5
10,0021800985_10,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Offensive,Russell Westbrook,Thunder,Danilo Gallinari,Clippers,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1094,LLB and LAR show that Gallinari (LAC) establishes himself in a legal guarding position in Westbrook's (OKC) path and Westbrook drives through and dislodges him.,2018-19,Observable,00:54.2
11,0021800985_11,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Offensive,Danilo Gallinari,Clippers,Dennis Schroder,Thunder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1095,Gallinari (LAC) establishes himself in a screening position in the path of Schroder (OKC) and gives him room to avoid the contact.,2018-19,Observable,00:40.4
12,0021800985_12,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Lou Williams,Clippers,Dennis Schroder,Thunder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1096,LLS shows Williams (LAC) maintains a legal guarding position on Schroder (OKC) and he cleanly steals the ball.,2018-19,Observable,00:32.7
13,0021800985_13,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Dennis Schroder,Thunder,Lou Williams,Clippers,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1097,Schroder (OKC) commits a take foul on Williams (LAC).,2018-19,Observable,00:31.5
14,0021800985_14,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Loose Ball,Steven Adams,Thunder,Montrezl Harrell,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1098,Adams (OKC) makes incidental contact with Harrell (LAC) on the rebound.,2018-19,Observable,00:26.2
15,0021800985_15,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Shooting,Patrick Beverley,Clippers,Terrance Ferguson,Thunder,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1099,LLS shows Beverley (LAC) grabs and pulls Ferguson's (OKC) jersey shorts during the upward shooting motion of his jump shot attempt.,2018-19,Observable,00:23.9
16,0021800985_16,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Away from Play,Abdel Nader,Thunder,Landry Shamet,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1100,Nader (OKC) briefly places an arm around the back of Shamet (LAC) but he removes it and the contact does not affect his SQBR.,2018-19,Observable,00:21.0
17,0021800985_17,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Jerami Grant,Thunder,Danilo Gallinari,Clippers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1101,Grant (OKC) makes clean contact with the ball while defending Gallinari (LAC).,2018-19,Observable,00:20.3
18,0021800985_18,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Dennis Schroder,Thunder,Danilo Gallinari,Clippers,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1102,Schroder (OKC) commits a take foul on Gallinari (LAC).,2018-19,Observable,00:18.2
19,0021800985_19,0021800985,2019-03-08T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800985,Clippers,Thunder,118,110,Foul: Personal,Steven Adams,Thunder,Danilo Gallinari,Clippers,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800985&eventNum=1103,Adams (OKC) commits a take foul on Gallinari (LAC).,2018-19,Observable,00:09.1
20,0021800986_0,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Personal,DeAndre Jordan,Knicks,Harrison Barnes,Kings,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1059,Jordan (NYK) makes marginal contact with Barnes (SAC) that does not affect his ability to control the entry pass.,2018-19,Observable,01:59.8
21,0021800986_1,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Personal,DeAndre Jordan,Knicks,Harrison Barnes,Kings,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1060,Jordan (NYK) maintains legal guarding position as body contact is made with Barnes (SAC) during the drive.,2018-19,Observable,01:54.9
22,0021800986_2,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Shooting,Nemanja Bjelica,Kings,Lance Thomas,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1061,"Bjelica (SAC) makes incidental ""high-five"" contact with Thomas (NYK) after the release of his jump shot attempt.",2018-19,Observable,01:38.0
23,0021800986_3,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Personal,Lance Thomas,Knicks,Harrison Barnes,Kings,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1062,Thomas (NYK) and Barnes (SAC) engage and disengage off-ball without affecting the other's FOM.,2018-19,Observable,01:24.8
24,0021800986_4,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Shooting,Lance Thomas,Knicks,De'Aaron Fox,Kings,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1063,"Thomas (NYK) makes contact with Fox's (SAC) right wrist, causing his right hand to come off of the ball during his driving shot attempt.",2018-19,Observable,01:22.4
25,0021800986_5,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Turnover: Traveling,Dennis Smith Jr.,Knicks,Kings,Kings,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1064,Smith Jr. (NYK) gathers the ball on his left foot and takes two legal steps thereafter.,2018-19,Observable,01:16.4
26,0021800986_6,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Shooting,Buddy Hield,Kings,Dennis Smith Jr.,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1064,Hield (SAC) makes marginal contact with Smith Jr.'s (NYK) body during his driving shot attempt.,2018-19,Observable,01:16.4
27,0021800986_7,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Loose Ball,Nemanja Bjelica,Kings,Dennis Smith Jr.,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1065,"Bjelica (SAC) slightly extends his hands against Smith Jr.'s (NYK) backside, but the contact is marginal and does not affect his ability to retrieve the rebound.",2018-19,Observable,01:15.1
28,0021800986_8,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Offensive,Harrison Barnes,Kings,John Jenkins,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1066,Barnes (SAC) makes marginal contact with Jenkins (NYK) as he slips the pick.,2018-19,Observable,01:02.5
29,0021800986_9,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Defense 3 Second,DeAndre Jordan,Knicks,Kings,Kings,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1067,Jordan (NYK) is in the paint for less than three seconds when he is imminently exiting.,2018-19,Observable,01:00.4
30,0021800986_10,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Offensive,DeAndre Jordan,Knicks,Harrison Barnes,Kings,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1068,Jordan (NYK) establishes himself in a screening position in Barnes' (SAC) defensive path and gives him room to avoid the contact.,2018-19,Observable,00:52.8
31,0021800986_11,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Loose Ball,Harrison Barnes,Kings,DeAndre Jordan,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1069,Barnes (SAC) and Jordan (NYK) engage with each other as they move through the lane but disengage as the shot goes up without affecting the other's ability to retrieve the rebound.,2018-19,Observable,00:46.2
32,0021800986_12,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Offensive,Willie Cauley-Stein,Kings,John Jenkins,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1070,Cauley-Stein (SAC) establishes himself in a screening position in Jenkins' (NYK) path and gives him room to avoid the contact.,2018-19,Observable,00:28.6
33,0021800986_13,0021800986,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800986,Knicks,Kings,94,102,Foul: Personal,Nemanja Bjelica,Kings,John Jenkins,Knicks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800986&eventNum=1071,Bjelica (SAC) and Jenkins (NYK) engage and disengage off-ball without affecting the other's FOM.,2018-19,Observable,00:20.5
34,0021800987_0,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Personal,Trae Young,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1092,LLB and LLS show Young (ATL) makes slight contact to Dinwiddie's (BKN) arm at the end of the drive but the contact does not affect Dinwiddie's ability to make his intended pass.,2018-19,Observable,01:48
35,0021800987_1,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Shooting,Trae Young,Hawks,D'Angelo Russell,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1093,RLS shows Young (ATL) makes contact to the body of Russell (BKN) after the release that does not affect his jump shot attempt.,2018-19,Observable,01:41.8
36,0021800987_2,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,Alex Len,Hawks,Joe Harris,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1094,Len (ATL) establishes himself in a screening position in the path of Harris (BKN) and gives him room to avoid the contact.,2018-19,Observable,01:31.2
37,0021800987_3,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Shooting,Jarrett Allen,Nets,Kevin Huerter,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1095,RLS shows Allen (BKN) makes incidental contact to the arm of Huerter (ATL) after the release that does not affect his driving shot attempt.,2018-19,Observable,01:28.4
38,0021800987_4,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Loose Ball,DeMarre Carroll,Nets,Alex Len,Hawks,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1096,LLS and RLS show Carroll (BKN) holds the arm of Len (ATL) affecting his ability to retrieve the loose ball.,2018-19,Observable,01:27.3
39,0021800987_5,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Personal,Kevin Huerter,Hawks,DeMarre Carroll,Nets,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1097,LLB shows Huerter (ATL) wraps Carroll (BKN) and affects his SQBR.,2018-19,Observable,01:25.0
40,0021800987_6,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,John Collins,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1098,Collins (ATL) firms up in a screening position in the path of Dinwiddie (BKN) and absorbs the contact.,2018-19,Observable,01:19.3
41,0021800987_7,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Personal,Spencer Dinwiddie,Nets,Trae Young,Hawks,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1099,RLS and RLB show Dinwiddie (BKN) makes contact to Young's (ATL) body on the drive that affects his SQBR.,2018-19,Observable,01:18.6
42,0021800987_8,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Loose Ball,John Collins,Hawks,DeMarre Carroll,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1100,Collins (ATL) and Carroll (BKN) engage and separate during the rebound.,2018-19,Observable,01:17.8
43,0021800987_9,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Shooting,Kevin Huerter,Hawks,Spencer Dinwiddie,Nets, ,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1101,RLS and RLB show Huerter (ATL) maintains a legal guarding position during the driving shot attempt by Dinwiddie (BKN). There is no conclusive angle that shows if Huerter makes contact with Dinwiddie's arm during the drive.,2018-19,Observable,01:13.1
44,0021800987_10,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,John Collins,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1102,RLB shows Collins (ATL) establishes himself in a screening position in the path of Dinwiddie (BKN) and gives him room to avoid the contact.,2018-19,Observable,01:06.4
45,0021800987_11,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Shooting,Jarrett Allen,Nets,John Collins,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1103,Allen (BKN) jumps vertically and maintains a legal vertical position contesting the play at the basket by Collins (ATL).,2018-19,Observable,01:03.7
46,0021800987_12,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Away from Play,Alex Len,Hawks,Jarrett Allen,Nets,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1104,"As Len (ATL) attempts to get through the legal screen set by Harris (BKN), he delivers contact to Allen (BKN) that affects his FOM.",2018-19,Observable,01:03.1
47,0021800987_13,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,Joe Harris,Nets,Taurean Prince,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1105,Harris (BKN) establishes himself in a screening position in the path of Prince (ATL) and gives him room to avoid the contact.,2018-19,Observable,00:59.9
48,0021800987_14,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Shooting,Kevin Huerter,Hawks,D'Angelo Russell,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1106,Huerter (ATL) maintains a legal guarding position and absorbs the contact during the driving shot attempt by Russell (BKN).,2018-19,Observable,00:55.6
49,0021800987_15,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Loose Ball,Jarrett Allen,Nets,Alex Len,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1107,Allen (BKN) and Len (ATL) engage and separate during the rebound.,2018-19,Observable,00:52.1
50,0021800987_16,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,Jarrett Allen,Nets,Trae Young,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1108,Allen (BKN) establishes himself in a screening position in the path of Young (ATL) before both players briefly engage with their arms before separating.,2018-19,Observable,00:49.7
51,0021800987_17,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Shooting,Trae Young,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1109,LLB shows Young (ATL) absorbs contact during the driving shot attempt by Dinwiddie (BKN) and makes legal contact to Dinwiddie's hand that is on the ball.,2018-19,Observable,00:47.0
52,0021800987_18,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Stoppage: Out-of-Bounds,DeMarre Carroll,Nets,Trae Young,Hawks,,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1110,Young (ATL) makes incidental foot to foot contact with his teammate Collins (ATL) and the contact causes him to fall to the floor.  The crew determines the whistle was inadvertent and awards Atlanta the ball out of bounds.,2018-19,Observable,00:43.7
53,0021800987_19,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,Taurean Prince,Hawks,D'Angelo Russell,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1111,LAR shows Prince (ATL) kicks his leg out unnaturally on the jump shot attempt to create contact with Russell (BKN) but it does not affect Russell's ability to defend.,2018-19,Observable,00:27.2
54,0021800987_20,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Loose Ball,Joe Harris,Nets,John Collins,Hawks,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1112,Harris (BKN) and Allen (BKN) make clean contact with the ball during the rebound and a jump ball is correctly called between Allen and Collins (ATL).,2018-19,Observable,00:26.0
55,0021800987_21,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Personal,Trae Young,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1113,Young (ATL) maintains a legal guarding position on Dinwiddie (BKN) during the drive and the contact is marginal.,2018-19,Observable,00:22
56,0021800987_22,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Personal,John Collins,Hawks,Joe Harris,Nets,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1114,Collins (ATL) commits a take foul on Harris (BKN).,2018-19,Observable,00:16.3
57,0021800987_23,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,John Collins,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1115,Collins (ATL) establishes himself in a screening position in the path of Dinwiddie (BKN) and gives him room to avoid the contact.,2018-19,Observable,00:06.6
58,0021800987_24,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Personal,Spencer Dinwiddie,Nets,Trae Young,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1116,Dinwiddie (BKN) maintains a legal guarding position on Young (ATL) during the drive.,2018-19,Observable,00:05.8
59,0021800987_25,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Offensive,John Collins,Hawks,Spencer Dinwiddie,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1117,Collins (ATL) establishes himself in a screening position in the path of Dinwiddie (BKN) and does not deliver contact.,2018-19,Observable,00:05.1
60,0021800987_26,0021800987,2019-03-09T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021800987,Hawks,Nets,112,114,Foul: Loose Ball,Joe Harris,Nets,John Collins,Hawks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800987&eventNum=1118,Harris (BKN) does not impede Collins (ATL) during the potential rebound as the clock expires.,2018-19,Observable,00:00.0
61,0021801069_0,0021801069,2019-03-20T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021801069,Bulls,Wizards,126,120,Foul: Shooting,Kris Dunn,Bulls,Bradley Beal,Wizards,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021801069&eventNum=2164,Dunn (CHI) makes marginal body contact with Beal (WAS) after his gather.,2018-19,Observable,01:58.3
62,0021801069_1,0021801069,2019-03-20T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021801069,Bulls,Wizards,126,120,Foul: Personal,Jabari Parker,Wizards,Lauri Markkanen,Bulls,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021801069&eventNum=2165,Parker (WAS) makes marginal contact with Markkanen's (CHI) front at the start of his drive.,2018-19,Observable,01:47.2
63,0021801069_2,0021801069,2019-03-20T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021801069,Bulls,Wizards,126,120,Foul: Loose Ball,Bobby Portis,Bulls,Robin Lopez,Bulls,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021801069&eventNum=2166,Portis (CHI) makes incidental contact with Lopez's (CHI) right arm that does not affect his ability to retrieve the rebound.,2018-19,Observable,01:43.0
64,0021801069_3,0021801069,2019-03-20T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021801069,Bulls,Wizards,126,120,Foul: Personal,Kris Dunn,Bulls,Jabari Parker,Wizards,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021801069&eventNum=2167,Dunn (CHI) makes marginal contact with Parker (WAS) in transition that does not affect his SQBR.,2018-19,Observable,01:40.7
65,0021801069_4,0021801069,2019-03-20T00:00:00,https://official.nba.com/l2m/L2MReport.html?gameId=0021801069,Bulls,Wizards,126,120,Foul: Shooting,Ryan Arcidiacono,Bulls,Jabari Parker,Wizards,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021801069&eventNum=2168,"LAR shows Arcidiacono (CHI) makes slight contact with Parker's (WAS) arm/side after his gather, but it is marginal and Parker is able to move through it to complete the play.",2018-19,Observable,01:37.7
